@relation trainfeatures

@attribute instance_id string
@attribute repetition numeric
@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute K numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute W numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute AA numeric
@attribute AB numeric
@attribute AC numeric
@attribute AD numeric
@attribute AE numeric
@attribute AF numeric
@attribute AG numeric
@attribute AH numeric
@attribute AI numeric
@attribute AJ numeric
@attribute AK numeric
@attribute AL numeric
@attribute AM numeric

@data
imbSEoXrOsXfYuvlWrqC,1,-1.966688,0.433005,0.869407,0.207588,-3.517738,-0.48269,-0.858044,0.205053,-0.625276,-1.895003,-1.385188,0.491328,0.1493,-0.165698,0.089365,0.36903,-0.226721,0.246246,0.03866,-0.142978,-0.318589,0.307636,0.668659,-0.080494,-0.275744,0.11964,-0.149183,-0.017932,0.129945,0.049205,0.115966,-0.045334,-0.120598,0.141805,0.121145,-0.065333,-0.273281,0.259463,0.104105
lgJCviVFyIciybSvpXxj,1,1.094105,-1.616691,-1.048796,2.1216,-3.73119,1.975494,-2.2437,1.739421,2.652538,3.43667,-2.227445,-1.852529,-0.403428,-1.796773,-0.743506,-1.407873,0.622052,-1.643441,-0.149777,0.699545,0.699765,-0.376979,0.459673,1.089904,0.861451,-1.718676,0.038571,1.33484,-0.555803,-0.960926,0.108405,0.922851,-0.344481,-1.119836,-0.358236,-0.131855,0.764006,-0.713097,-0.989866
oyeIzFnQPdntZYjgDdXk,1,-4.416749,4.552579,-3.876813,5.298057,1.283563,-0.161256,3.286158,-1.690735,3.105465,-1.24873,1.269515,-0.647903,0.476483,3.312686,-3.531757,-1.497276,-0.777921,0.14287,1.957978,0.966654,0.979433,-0.627852,-1.799247,1.025298,-1.936821,0.077283,-2.491241,-1.213542,0.627692,0.541976,0.417565,-0.450699,-0.743449,0.930968,-0.090946,0.316708,0.038672,1.238059,0.804091
rPCVLNKyJCgVBNReWDcM,1,-7.755359,2.821842,0.717087,-4.037467,0.376323,1.995522,-0.405649,0.07138,2.047786,0.82711,-2.025207,-1.695475,-0.843969,1.646044,-1.04112,-0.502218,-0.797487,1.153594,0.041737,0.713604,-0.54969,0.20769,-0.330771,0.200633,-0.342759,0.198817,1.003219,0.528801,0.091919,-0.661551,-0.480078,0.410904,-0.153623,0.364138,0.030918,0.747427,-0.093619,-0.11981,0.012488
ijnqRTuGyIXtfkWZXBsN,1,0.313068,2.195553,0.103483,-0.268613,-1.550923,2.864518,-1.125619,0.471861,0.883147,0.867223,0.336485,0.851564,0.512512,-1.47205,0.152636,0.051762,0.207618,-0.266692,-0.608096,-0.715106,0.777739,0.288932,-0.570295,-0.333926,-0.663448,0.656844,1.394282,-1.504624,-0.440168,1.762422,-0.454522,0.179114,0.248412,-1.088457,-0.618254,0.858933,-1.477336,-0.221869,-1.056493
FsxSxRYOvwqlCDWSpzRW,1,1.726143,1.511346,0.643416,-1.614992,-0.141405,2.650656,-1.656111,-0.726521,1.364984,0.455937,1.734326,1.172213,0.409673,-0.603841,-0.346366,0.405443,0.04838,-0.482286,-0.010103,-0.547098,0.368229,0.593809,-0.561612,-0.406609,-0.937878,0.50535,1.059154,-1.139609,-1.021784,1.753213,-0.052005,0.037144,-0.062379,-1.002358,0.165319,0.308433,-2.194661,0.340333,-0.279971
uthNJULfUKQnVeEIZZYF,1,-8.126121,3.01256,0.377263,-4.237618,0.750562,2.344336,-0.466205,0.146584,2.224048,0.778258,-2.436532,-1.845387,-0.88893,1.64093,-1.02942,-0.455763,-0.828965,1.28353,0.070344,0.72822,-0.65286,0.214931,-0.420365,0.199836,-0.35171,0.279683,1.147616,0.604621,0.124974,-0.754465,-0.586084,0.453165,-0.156463,0.499071,0.029431,0.946273,-0.131615,-0.16732,0.071761
DWRisccVGbyZRMcRXXTg,1,2.469802,2.594091,-1.121915,0.67886,-0.338489,1.193498,-1.915789,-1.541565,2.103989,-0.321417,0.690315,0.680045,-0.769025,-1.991616,-0.307602,0.15025,0.681756,-1.432358,0.428557,0.971219,0.598909,0.106471,0.709891,-0.446853,0.382563,1.114387,0.056025,0.517328,0.362791,0.502599,0.49359,-0.249598,0.391959,-0.075276,-1.109434,0.295546,-0.514333,0.413477,0.337052
wsqZrZgxVppcVcpemdVW,1,2.154712,4.657806,2.834061,-0.808562,2.758231,-1.768845,0.114756,-3.559125,-1.416645,0.531263,-0.021024,-0.668894,0.015908,-0.265279,-1.290426,0.503603,-0.376324,-0.39849,-0.982777,0.797266,-0.14952,0.242704,0.787476,-0.191563,1.551615,-0.249515,0.063513,-1.318795,0.939772,0.240445,-0.243161,-0.49552,-0.036462,0.274767,0.896101,-0.035212,-0.107781,-0.25401,0.55323
GNJyHwoaTeKoetloqUzQ,1,-1.523685,0.165562,1.178679,0.486649,-3.53934,-0.284276,-0.552001,0.308463,-0.540101,-1.951615,-1.555407,0.450341,0.136471,-0.255369,0.155354,0.438555,-0.288725,0.219406,0.017557,-0.303865,-0.227766,0.272157,0.487809,-0.00494,-0.258316,-0.031303,-0.191752,-0.163905,0.167439,0.053816,0.04733,-0.07049,-0.112503,0.130648,0.140011,-0.117045,-0.300176,0.311455,0.168909
drsJVvgkiiDMZmyYXhVc,1,-7.797812,2.948729,0.710257,-4.010951,0.462581,1.94572,-0.356872,0.04824,2.050725,0.761725,-2.0732,-1.733609,-0.984794,1.553114,-0.992798,-0.487833,-0.783619,1.144761,0.059,0.670832,-0.562776,0.206018,-0.367504,0.232336,-0.30707,0.278127,1.057731,0.510752,0.220484,-0.594616,-0.51071,0.388448,-0.164437,0.394294,0.146999,0.749172,-0.104266,-0.181759,0.025272
qVTcWqRCSmlldotQJhXk,1,1.363406,3.256671,-6.046085,7.691077,-2.493782,3.818197,0.289759,1.955655,1.21256,1.351654,2.556874,-0.717646,-1.317181,2.186516,-1.590213,2.35977,1.37636,1.576056,-2.291898,-0.466601,-0.993357,-0.146377,2.054909,-1.454842,1.318855,1.407674,1.034994,0.750579,-0.555189,-0.409583,-0.247448,0.034999,-0.315398,-0.126814,0.128046,0.245338,0.546453,-0.028014,0.353551
eyznTZbuzwMJnvmIXewF,1,-4.728575,4.707168,-3.736951,5.222964,1.137164,-0.341887,3.370522,-1.702134,3.045477,-1.217459,1.234584,-0.73611,0.443486,3.23519,-3.596339,-1.508942,-0.900147,0.097218,1.912462,0.989786,1.11135,-0.642201,-1.804422,0.934156,-1.88377,0.072587,-2.500163,-1.291625,0.694047,0.533295,0.413568,-0.49718,-0.76959,0.897046,-0.095236,0.256307,0.099323,1.210371,0.870176
vlGQeKikaoPeOrmXzTdp,1,1.900096,4.792728,2.80016,-0.648417,2.655026,-1.18519,0.242604,-3.608659,-0.108385,0.600962,-0.32963,0.929799,-0.908563,1.263644,0.850231,-1.180515,0.269474,-1.176021,-1.423632,0.858435,-0.217804,0.426884,1.313356,-0.228539,1.531467,-0.633969,-0.007208,-0.875593,1.426792,0.27381,-0.78151,-1.104842,-0.72285,-0.28266,0.71599,-0.139836,0.06701,-0.602517,0.633615
OgrcHygejAgDNxIXrOGL,1,1.857585,0.738006,-1.089169,0.461736,0.386862,-0.315581,-0.939753,-0.846386,-0.077679,1.013993,1.399512,-0.389893,-0.973037,-0.857709,1.368106,1.56977,0.348041,0.529513,-0.229528,0.382262,-0.533953,0.478655,-0.405471,-0.764571,-0.526561,0.334041,-0.560324,0.376498,-1.33206,-0.355569,0.173852,-0.294138,-0.206587,0.763082,-0.101191,0.790616,0.190896,-0.066681,0.404883
wuOuEHjRzBvopwIALxKn,1,-6.916256,1.407511,1.049305,-0.572142,-0.756275,-4.881256,1.87445,-1.459056,-0.565687,0.679513,-0.125038,-0.429846,2.825001,0.466314,2.014349,1.054553,0.136478,0.09931,0.581729,0.160223,0.009808,0.739105,0.891101,-0.862851,-0.01888,0.151319,1.084259,1.322765,-1.669966,-0.209739,0.400558,-0.273894,0.53555,-0.382048,-0.846139,0.333196,0.482531,-1.003547,-0.446427
jtYMjvHSpuixWpMheXRf,1,-1.642421,0.449969,0.898488,0.315267,-3.616876,-0.254874,-0.922699,0.26727,-0.4707,-1.812877,-1.593208,0.454456,0.129204,-0.324572,0.079956,0.341501,-0.283626,0.111733,-0.053737,-0.203268,-0.188722,0.285466,0.634422,0.005879,-0.173098,0.004329,-0.246912,-0.071348,0.233625,0.117433,0.141029,-0.036152,-0.105541,0.037572,0.069579,-0.156251,-0.309362,0.252834,0.113801
hHWawIQPRaxDDFuBVMXy,1,-1.427414,-0.028088,1.256297,0.536157,-3.497933,-0.315633,-0.420133,0.271822,-0.44934,-1.998362,-1.616785,0.477049,0.241643,-0.317723,0.212811,0.404575,-0.269573,0.221707,0.159936,-0.295092,-0.123266,0.237257,0.416248,0.032154,-0.248454,-0.029473,-0.224592,-0.058143,0.132446,0.132001,0.082179,-0.058404,-0.109501,0.150873,0.189467,-0.110136,-0.362513,0.28503,0.200481
AbIezXyDuDpROovnBqfB,1,-7.610435,2.433556,-0.3703,-4.090103,0.081514,2.153325,-1.189918,2.352653,-2.821065,0.894622,2.676398,1.354909,0.276648,-0.013114,0.218463,0.246156,0.667516,-0.782939,-0.131907,-1.329448,0.406976,-0.788294,-0.767473,0.852847,0.185858,0.212309,-0.86776,0.12227,0.201134,-0.38781,0.306131,0.008907,0.023344,-0.142289,-0.113734,-0.015299,0.940302,0.078495,0.637992
DXQLTgCuuRpNgpMVucEg,1,1.849105,0.462113,1.455667,0.90308,-0.487194,0.302492,0.245514,-1.350829,0.146036,-2.603127,0.384533,1.590547,-0.307551,-0.682528,0.175803,0.609668,0.146782,-0.238331,0.700535,-0.077671,-0.152451,-0.360668,-0.966413,-0.55048,-0.099132,0.964911,-0.203802,0.099195,-0.298989,-0.369357,-0.336327,0.170779,0.218846,0.374478,-0.016636,0.191416,-0.225179,-0.167842,-0.119829
bLNZlGiCEtBeTmUHixaF,1,2.51925,1.617885,2.090879,0.685006,1.457285,-1.464981,-0.312448,-0.344734,0.318292,1.869199,-1.100347,1.153058,-1.33594,-1.215495,0.613066,-1.105415,1.128152,0.090309,-0.092851,0.244182,-0.423686,0.464054,-0.111774,-0.541543,-1.231086,1.845584,-0.054651,0.568404,0.227985,0.025896,-0.034278,-0.63616,0.619035,0.120729,-0.264679,0.31134,0.01623,-0.041675,0.168535
gdIiQLSEmXFtJyTRcHjw,1,2.202448,-4.181668,2.009987,1.214158,-0.303405,2.28534,3.693563,0.81288,1.295299,-1.664796,1.082421,0.390686,0.004023,-1.482058,0.006666,0.700231,-0.505651,-0.232316,1.733038,-0.007012,1.081022,0.389522,-0.124758,0.406129,-0.603141,0.2189,0.927087,-0.075443,1.15238,1.346462,0.811535,0.059176,-0.0403,-0.02835,-0.29081,0.640142,0.02328,-0.813734,-0.336262
ZfUitPNzIZDlxXbShwti,1,-0.958657,-0.13506,3.354208,-1.297018,1.252262,0.575628,1.854843,-1.411283,1.131575,-1.235907,2.913114,0.452194,-1.577247,0.056086,-0.796534,0.283454,0.073484,-0.285695,1.035614,0.758382,-0.106346,-0.034855,0.016983,-0.45161,0.181334,-0.364177,0.144835,0.410744,-0.584213,0.37734,0.306716,0.028116,-0.038831,-0.489932,0.02218,-0.646093,-0.230089,0.223779,-0.073942
wkBDDHYDJUDToCikQfgS,1,3.795701,-0.185892,0.18855,1.259178,0.649743,1.261393,0.19822,0.318179,-0.303595,0.848472,1.317655,-0.434369,0.264522,-1.188558,0.256786,0.368559,-0.138522,0.738532,-0.406141,-1.005621,-0.92008,0.505785,-0.290052,1.263029,-1.211981,-0.831193,1.371574,-0.436258,-0.577912,0.086454,0.30045,-0.693146,0.714636,1.038985,-0.259498,1.011191,-0.046707,0.265433,0.19744
ZMeIyGtwwCiloAbwrLDN,1,1.501573,3.238897,-6.445046,8.012229,-2.086979,3.886057,0.548064,1.947178,1.313806,1.184454,2.783915,-0.705895,-1.333037,2.178507,-1.765432,2.433225,1.499365,1.741072,-2.421011,-0.214368,-1.334562,-0.086378,2.079838,-1.488456,1.235168,1.436244,1.044663,0.889668,-0.633037,-0.340053,-0.106988,0.041312,-0.547703,0.000695,0.19189,0.412215,0.492354,0.412682,0.596105
hRHZLfxMbLhiWIfkXdWO,1,-2.490195,0.94167,0.205432,-0.203005,-3.294387,-0.211071,-1.509864,0.346322,-0.80768,-1.639803,-1.230758,0.536434,0.011998,-0.425878,0.049104,0.244125,-0.09532,-0.004004,-0.219356,-0.049828,-0.328421,0.396529,0.928002,-0.08439,-0.202258,0.323664,-0.167463,-0.001367,0.185517,0.251886,0.269851,-0.165741,-0.075258,0.074644,-0.041304,-0.052259,-0.325592,0.285379,-0.028257
iBnTijHNTnRmyzxBqQam,1,-1.958588,0.428584,0.838683,0.113038,-3.454073,-0.416599,-0.941806,0.219381,-0.611196,-1.831665,-1.389785,0.45022,0.155297,-0.162572,0.086316,0.347391,-0.223325,0.21423,0.03149,-0.158689,-0.357978,0.332837,0.6371,0.00242,-0.381893,0.047704,-0.221061,-0.083375,0.086059,0.085225,0.156128,-0.156072,-0.129417,0.172254,0.130252,-0.066495,-0.231557,0.291992,0.126401
EoqcpwTupQZXHUOkAxqw,1,1.272969,-4.111943,2.040478,0.626636,-1.82227,2.338226,0.996722,2.896213,-0.968234,2.118199,-0.64869,-0.924129,0.814138,-0.766342,1.29542,-0.356293,0.051695,0.311365,0.126071,0.140305,1.360065,0.533826,0.225777,-0.440001,-0.274723,0.47271,0.288834,0.619988,-0.568944,0.712773,0.477645,-0.297416,-0.251823,0.537962,0.672925,0.074708,-0.196089,0.553966,0.814328
LrQxJrwvDnXNsjsaNmwh,1,1.972806,1.209449,1.907428,0.1185,-0.138486,0.100222,-0.741758,-1.210593,1.922304,0.396996,0.301052,0.195717,-1.066806,-2.332558,-0.350206,-0.614472,0.393635,-0.881422,-0.540481,0.644549,-0.524094,-0.106154,0.341468,-0.169888,0.006665,0.536385,-0.636839,-0.088041,-0.113822,-0.176608,-0.576609,0.02454,0.294668,0.208234,-0.581595,0.158907,0.491453,-0.111654,-0.049489
ywRNAqPKfZXfxvzfoRWK,1,-0.959799,-0.09996,1.536034,0.676781,-3.025169,-0.079652,-0.05135,0.139995,-0.383017,-1.977163,-1.179473,0.702931,0.124793,-0.447557,0.251713,0.463755,-0.225484,0.189464,0.140547,-0.292055,-0.021805,0.04011,0.109231,-0.253311,-0.104375,0.248092,-0.281288,-0.198972,0.062204,0.05784,-0.158824,0.023317,-0.037399,0.150858,0.123864,-0.070445,-0.201459,0.046755,-0.054134
NdKQADptLwiZxqJIuwEF,1,-2.349264,-0.210086,-2.819592,1.106922,1.100632,1.999483,-1.033949,2.825704,0.496475,3.695105,1.308913,-1.273188,-2.580091,-3.540013,0.092505,-1.756106,0.853286,-2.434169,1.104332,0.391803,0.730968,0.730296,0.313833,1.227481,-1.435798,-0.220165,3.011439,-4.53915,3.538311,1.542939,0.255337,1.296995,1.167572,-3.441975,-5.148936,2.537327,-1.35699,-2.151097,3.022425
wGvMdVZFCDlMoHnStpcp,1,-7.480745,-9.657594,-3.257791,4.979064,0.491846,-3.036774,1.965488,3.181895,-3.643851,-0.716764,-0.104106,-0.840929,-2.604001,-0.292225,-0.652717,-2.382509,-0.794906,-0.066687,-0.476302,1.870039,0.241292,0.376873,-0.248573,-0.49193,0.056999,-0.86073,0.840858,-0.829118,-0.048322,0.328357,-0.330676,-0.548545,0.109091,0.527487,0.605145,-0.004604,0.29526,-0.081517,0.215349
FsxeSsHIjLRvWUIfYOTQ,1,-1.517608,0.292436,1.045613,0.509137,-3.628365,-0.253311,-0.693313,0.304993,-0.544072,-1.865816,-1.631846,0.547693,0.187766,-0.356803,0.166213,0.36845,-0.289235,0.084466,-0.030626,-0.310225,-0.059328,0.179766,0.339384,-0.011531,-0.216722,0.139199,-0.225031,-0.01652,0.125455,-0.010049,0.082844,-0.018212,-0.127773,0.036539,0.035987,-0.099362,-0.333193,0.196692,0.095113
WqoKxqWAJFukFIzUXwpN,1,-2.065919,0.728037,0.493922,-0.01199,-3.546336,-0.35897,-1.326484,0.221561,-0.754614,-1.977585,-1.583639,0.637558,0.180904,-0.392013,0.143703,0.341273,-0.218543,0.10205,-0.077396,-0.142338,-0.347486,0.349289,0.776027,-0.017032,-0.228248,0.179858,-0.202548,-0.044085,0.292201,0.109072,0.131528,0.050956,-0.132307,-0.022744,-0.02743,-0.128396,-0.412492,0.280116,0.054867
eklfVDNTsdeKYwJKztuI,1,1.859893,-2.649128,-0.094505,0.640197,0.687534,-1.24631,-1.189318,-0.89844,0.668941,0.684814,-0.172092,-0.722073,0.3989,0.510769,0.827973,0.840215,0.620228,-0.844271,2.306026,0.211327,-2.482233,0.886504,-0.737247,-1.079191,-0.688468,-0.015454,2.365727,-0.116741,-1.305504,-0.499098,-0.217633,0.576897,-0.214892,-1.3551,1.134783,-2.110946,0.700795,0.450434,0.82009
yWMESdxqMAReuLqbluXN,1,-9.201151,-0.107593,-2.541167,-3.090661,2.972455,2.40628,-2.380723,-1.521296,3.086295,0.988976,-6.821104,-2.347911,-0.898612,2.958539,0.881658,1.461909,-0.107942,2.69911,-1.277654,-1.951412,-4.31611,-2.104824,-6.17134,1.454827,5.460158,0.996728,3.099035,2.085679,4.541615,0.544551,-0.76331,0.595505,0.489845,-0.208066,-0.475383,0.670179,-0.466135,0.838884,1.140477
nAEXOPQYofIyFboBEfee,1,2.115795,3.528542,-3.695657,5.138878,-1.109914,3.955345,0.183599,0.155278,2.437606,0.420101,2.033748,0.762962,0.252662,2.712427,-1.863883,0.612534,0.414888,0.306623,0.527916,-0.863515,0.574965,-0.076516,-1.243149,0.140725,-0.265067,0.710819,0.071317,-0.243517,-0.294932,1.256636,0.327872,-0.618861,0.632099,-0.46599,0.121813,-1.129311,-1.111799,-0.282647,0.686884
aDhwsdrAETnaotXUjyvF,1,3.234751,2.942689,0.993719,0.229503,1.468012,-0.341007,-0.257527,-0.483126,-1.619981,1.092354,0.38689,-0.069994,-0.324389,-0.451957,-0.731795,0.883529,-0.787291,0.028497,-0.283599,0.432077,-0.002359,1.133366,-0.269606,-0.794264,0.030034,0.262009,0.356778,-1.18814,0.483445,0.473528,-0.037035,-0.68283,0.006355,-0.480392,0.157395,-0.275394,0.176704,-1.220006,1.071175
lmghJGhStMCiHTeelioS,1,2.216349,0.469658,1.99908,1.357243,0.096707,0.705961,1.048193,-1.705495,-0.008683,-3.023771,-0.508717,1.21152,-0.706979,0.510403,0.305073,0.789711,-0.284444,-0.47124,0.50919,-0.013721,-0.359531,0.158008,0.26341,-0.54462,0.538463,-0.086887,-0.239537,-0.212823,0.049524,-0.569634,0.118215,0.246843,0.25311,-0.518098,0.07484,-0.06644,0.11003,-0.948347,0.708768
RdltdaveQxxDudJtvTMJ,1,2.108858,4.435043,2.743775,-1.026993,2.429052,-2.217923,-0.117604,-3.246178,-0.769381,0.374541,0.345901,-0.291386,0.197195,-1.231175,-1.021136,-0.327551,1.099461,0.826157,-0.339822,0.885302,0.269933,-1.121941,0.536714,-0.515707,0.721041,-0.249811,0.255593,-0.868228,1.234021,0.44563,-0.230877,-0.337218,0.014887,0.723285,1.004625,0.439649,0.007688,0.306962,-0.254402
DbUCBRPqGKBizzIGBpPu,1,-6.21192,1.304036,0.802776,-3.274291,-1.121896,1.365992,-0.886041,1.65665,-2.316051,-0.25873,2.095241,1.071626,-0.461078,0.672322,-0.284844,0.197929,0.114381,-0.051689,-0.043935,-0.794187,-0.050077,-0.355005,-0.14078,0.331681,-0.043741,0.013198,-0.793566,-0.028702,0.067306,0.029956,0.398254,-0.290501,-0.052064,0.096757,0.39502,-0.368534,0.454969,0.35567,0.103685
rDyYrvVqUqIkHUmhLiAQ,1,-7.630685,4.555303,-3.779159,3.167237,1.982604,-2.575069,3.430304,-0.766376,1.263056,1.694554,1.642276,-0.467257,3.771002,0.773389,0.164471,0.400457,0.755052,-1.13385,1.414159,0.205956,1.535104,0.121618,0.791058,0.693323,-0.281275,0.001257,-1.231147,0.980054,-0.029233,-0.287298,0.815739,0.066361,0.315661,0.049846,-1.466325,0.54954,-0.077989,0.217157,0.358649
ISZoyDMqODyoXUPpbyeF,1,2.175484,0.029844,1.917347,1.185334,-0.39016,0.351284,1.019125,-1.311277,0.164289,-3.358021,0.00079,0.941724,-0.375879,-0.575592,-0.198172,0.951633,0.056224,0.227021,1.168295,0.060842,-0.184931,-0.285176,-0.193741,-0.2746,0.005438,0.02894,-0.080925,0.083294,0.113816,-0.22877,-0.36607,0.438013,-0.04118,0.113608,-0.218306,0.464034,0.140904,0.04827,-0.205187
AcLLfkgjGQQzyXPDTqui,1,5.45326,0.564893,-0.02758,-2.499475,1.246952,2.122274,-2.535416,-0.349741,-0.640923,0.140767,-0.303218,2.739411,1.958507,3.335564,2.118378,-3.384394,1.944828,-0.8335,1.303631,0.893379,1.081193,-0.305199,0.375115,-0.661219,-0.275621,-0.078737,0.379155,0.666414,-0.228194,-0.069425,-1.597413,0.525888,-1.763635,-0.608852,0.37701,-0.077322,-0.501743,1.840474,-0.757008
YlKKjgWPwaxfddNnYOEI,1,-1.911803,0.387728,0.883465,0.185724,-3.513308,-0.443913,-0.888283,0.190781,-0.596979,-1.746108,-1.425683,0.500226,0.203643,-0.224998,0.097263,0.302862,-0.252308,0.189781,0.001504,-0.115247,-0.190866,0.212851,0.512281,-0.105157,-0.256641,0.066947,-0.280345,-0.064837,0.067743,-0.086587,0.043238,-0.060795,-0.142402,0.19092,0.085398,-0.099066,-0.086744,0.262689,-0.010584
UShvWzadCnPzimQPhFOX,1,-15.13829,9.56504,-13.932502,2.417988,21.474981,13.800517,5.505749,-2.661896,5.23339,-5.102933,-16.584827,1.186282,-1.741733,3.727293,4.876246,-2.114317,-2.179974,-1.554472,-4.445565,1.768559,-0.323754,-0.597125,-0.400159,-4.941721,-1.049018,0.16149,-2.052977,-3.559577,-0.789076,-2.56672,5.970604,-2.030883,2.500083,-0.044826,2.571168,0.620278,-1.143562,-1.036528,-0.44746
zclwrlPnspqFgBLzKBXM,1,5.059955,1.744988,-1.995042,-1.579868,0.315012,-0.579551,-1.601291,0.81076,0.248208,-1.274345,1.349888,-0.738755,0.50177,0.314391,1.089065,0.53361,-2.754402,-0.95048,-0.207472,0.524741,0.436,1.778205,-0.152605,0.009635,1.643207,0.289537,-0.001933,-0.616549,-0.479794,-0.459659,-0.372879,0.690538,0.711305,0.151548,-0.171689,0.405134,-0.026442,-0.211078,0.71492
NRDPuEmoqsYVKATQVUSm,1,-1.333975,-0.012849,1.415741,0.590643,-3.413152,-0.227177,-0.304895,0.334461,-0.41212,-1.827691,-1.511245,0.471041,0.116812,-0.420889,0.208641,0.361773,-0.200445,0.165284,0.029351,-0.291428,-0.090925,0.158329,0.314046,0.016881,-0.216409,0.059257,-0.220021,0.00342,0.061851,-0.055912,0.024999,-0.003764,-0.069703,0.146485,0.092178,-0.105477,-0.318204,0.263233,0.135044
gQPLaOFhyujrpEVzBFiD,1,6.663406,1.41231,0.061963,-3.032974,3.61018,-4.659657,-1.990312,6.24653,3.227147,-4.069894,1.985625,-2.724219,2.329958,1.469089,0.16669,-0.86854,2.070381,0.198209,-2.548494,-1.615722,-1.650491,-0.183916,0.227847,0.974334,-2.204206,-0.13901,0.718962,-0.727172,-0.248341,0.286337,0.579246,-0.141978,0.212279,0.337069,0.189142,-0.305213,-0.1231,-0.041738,0.318722
oLlDbrttrjpyAJstCTZx,1,5.081389,1.393973,0.676901,-1.186848,0.946353,-1.702464,-2.270532,1.18218,2.97479,-1.365527,0.097952,-1.254109,-0.398134,-1.146304,-0.362441,-0.788065,0.464668,-1.298491,-0.515996,-0.042189,-1.126093,0.264809,0.285138,0.389987,-0.874383,0.223347,-0.386725,0.687793,-0.759736,-0.562415,0.408843,-0.746554,-0.020734,0.197941,0.275476,-0.313496,-0.147768,-0.008898,0.857372
rauLMqteYfeGNUApyxVd,1,-1.470441,2.95723,-1.914898,2.398441,-3.005572,2.975121,-0.531786,1.467633,1.095949,0.667614,-0.958637,0.412794,0.730076,-1.063812,-0.381075,-0.402808,-0.243441,0.163237,-0.418244,-1.311688,1.89455,0.213893,-0.221784,0.441181,-0.678634,0.32534,1.281372,-2.033895,0.823818,2.596963,0.066897,-0.125048,0.511723,-0.831758,-0.326607,-0.210184,-1.521719,-0.435338,-1.440903
lAgIrZdeMMMCOGENukkB,1,-0.470922,0.94918,0.684006,2.110411,-3.957412,-0.187363,-0.335718,0.470753,0.619102,-0.555725,-2.194841,-0.119552,0.338706,-1.200008,-0.009137,-0.224307,0.196821,-0.394062,-0.238791,-0.066343,0.77227,-0.098383,0.659992,0.483018,0.388837,-0.53764,-0.351016,0.282265,0.374212,-0.530227,-0.313519,0.490232,0.129162,-0.058906,-0.158938,0.049055,0.196369,-0.055342,-0.258907
qQNoEJsrSjasIlEMdHmy,1,0.045434,1.445197,2.161854,0.034151,-0.618881,0.33198,0.200108,-0.380117,1.605605,1.218392,0.126767,-0.319031,-1.499883,-2.375937,-0.125775,-0.685659,0.456792,-0.439277,-1.475343,0.635507,-0.207234,0.116436,0.220753,0.804046,-0.725938,0.163663,-0.014602,-1.075527,1.20183,0.046368,0.070407,-0.329683,0.227773,0.714523,-0.844836,0.506771,0.108702,0.571754,0.560058
clGoOcLwZoLVMMAgfkiS,1,3.771116,2.17113,-0.73578,0.705771,2.173802,0.9489,-0.601995,-1.587784,-1.529318,1.465381,-0.376821,1.35786,-1.240574,2.236971,4.756151,-1.826913,2.44523,1.605771,-0.743508,1.28148,-0.921302,-0.506259,0.403281,-0.580731,-1.077325,-0.244289,-0.779752,-0.03396,-0.253669,-0.231768,2.133979,0.960489,1.460307,0.709042,1.018765,1.179606,0.513443,0.072333,0.363393
xIjOSGZMLiqaQEDCmlXV,1,-1.606342,0.340172,0.838423,0.457842,-3.725855,-0.178631,-0.840271,0.321759,-0.554098,-1.979051,-1.593676,0.514096,0.188087,-0.267868,0.116818,0.445272,-0.256295,0.260905,0.027996,-0.261408,-0.138271,0.256961,0.646603,-0.056518,-0.208894,0.127338,-0.212612,-0.054834,0.200816,0.049593,0.021321,0.110533,-0.09596,-0.031601,-0.125063,0.10198,-0.153119,0.171624,0.025001
AqiHvqRFpyYNBeTflTAf,1,-1.449626,0.437058,0.889195,0.444084,-3.706142,-0.121184,-0.857805,0.29049,-0.523356,-1.870857,-1.647147,0.580142,0.257794,-0.36773,0.134923,0.358779,-0.234119,0.180674,-0.027569,-0.263282,-0.068185,0.195393,0.471886,0.021008,-0.181754,-0.024706,-0.208624,-0.088128,0.184481,-0.114523,-0.073494,0.162555,-0.091402,0.010542,-0.099622,0.044362,-0.108931,0.171861,-0.075671
XLpmfdLTYiTGgNjQDjhA,1,-2.036664,-2.5084,1.830142,-1.116808,-3.093837,0.315246,-1.739506,0.732646,0.821665,1.938433,-1.460979,-0.73093,0.055953,-0.25823,0.188081,0.159891,0.318226,-0.010472,-0.234163,-0.249458,-0.345068,-0.982686,-0.384276,-0.326043,1.087309,-0.819982,-1.540524,-0.57633,0.321022,-0.137412,-0.11382,-0.59522,0.026502,0.820812,-0.037731,-0.511812,-0.539231,0.888373,0.716614
