@relation trainruns

@attribute instance_id string
@attribute repetition numeric
@attribute algorithm string
@attribute runtime numeric
@attribute runstatus {ok,timeout,memout,not_applicable,crash,other}

@data
ZzbXtqtswICGtBhgkPBm,1,sapperlot,1200,timeout
ZzbXtqtswICGtBhgkPBm,1,sol,1200,timeout
KsIwxYyswCETsbKxJaYL,1,ebglucose,1200,timeout
KsIwxYyswCETsbKxJaYL,1,ebminisat,1200,timeout
KsIwxYyswCETsbKxJaYL,1,glucose2,1200,timeout
KsIwxYyswCETsbKxJaYL,1,glueminisat,1200,timeout
KsIwxYyswCETsbKxJaYL,1,lingeling,1200,timeout
KsIwxYyswCETsbKxJaYL,1,lrglshr,1200,timeout
KsIwxYyswCETsbKxJaYL,1,minisatpsm,1200,timeout
KsIwxYyswCETsbKxJaYL,1,mphaseSAT64,1200,timeout
KsIwxYyswCETsbKxJaYL,1,precosat,1200,timeout
KsIwxYyswCETsbKxJaYL,1,qutersat,1200,timeout
KsIwxYyswCETsbKxJaYL,1,rcl,1200,timeout
KsIwxYyswCETsbKxJaYL,1,restartsat,1200,timeout
KsIwxYyswCETsbKxJaYL,1,cryptominisat2011,1200,timeout
KsIwxYyswCETsbKxJaYL,1,spear-sw,1200,timeout
KsIwxYyswCETsbKxJaYL,1,spear-hw,1200,timeout
KsIwxYyswCETsbKxJaYL,1,eagleup,24.94,ok
KsIwxYyswCETsbKxJaYL,1,sparrow,13.11,ok
KsIwxYyswCETsbKxJaYL,1,marchrw,1200,timeout
KsIwxYyswCETsbKxJaYL,1,mphaseSATm,1200,timeout
KsIwxYyswCETsbKxJaYL,1,satime11,155.82,ok
KsIwxYyswCETsbKxJaYL,1,tnm,46.56,ok
KsIwxYyswCETsbKxJaYL,1,mxc09,1200,timeout
KsIwxYyswCETsbKxJaYL,1,gnoveltyp2,864.44,ok
KsIwxYyswCETsbKxJaYL,1,sattime,1200,timeout
KsIwxYyswCETsbKxJaYL,1,sattimep,1200,timeout
KsIwxYyswCETsbKxJaYL,1,clasp2,1200,timeout
KsIwxYyswCETsbKxJaYL,1,clasp1,1200,timeout
KsIwxYyswCETsbKxJaYL,1,picosat,1200,timeout
KsIwxYyswCETsbKxJaYL,1,mphaseSAT,1200,timeout
KsIwxYyswCETsbKxJaYL,1,sapperlot,1200,timeout
KsIwxYyswCETsbKxJaYL,1,sol,1200,timeout
wDezQOiIccnyOSjgGYtN,1,ebglucose,1200,timeout
wDezQOiIccnyOSjgGYtN,1,ebminisat,1200,timeout
wDezQOiIccnyOSjgGYtN,1,glucose2,1200,timeout
wDezQOiIccnyOSjgGYtN,1,glueminisat,1200,timeout
wDezQOiIccnyOSjgGYtN,1,lingeling,1200,timeout
wDezQOiIccnyOSjgGYtN,1,lrglshr,1200,timeout
wDezQOiIccnyOSjgGYtN,1,minisatpsm,1200,timeout
wDezQOiIccnyOSjgGYtN,1,mphaseSAT64,570.46,ok
wDezQOiIccnyOSjgGYtN,1,precosat,1200,timeout
wDezQOiIccnyOSjgGYtN,1,qutersat,1200,timeout
wDezQOiIccnyOSjgGYtN,1,rcl,1200,timeout
wDezQOiIccnyOSjgGYtN,1,restartsat,1200,timeout
wDezQOiIccnyOSjgGYtN,1,cryptominisat2011,1200,timeout
wDezQOiIccnyOSjgGYtN,1,spear-sw,1200,timeout
wDezQOiIccnyOSjgGYtN,1,spear-hw,1200,timeout
wDezQOiIccnyOSjgGYtN,1,eagleup,1200,timeout
wDezQOiIccnyOSjgGYtN,1,sparrow,1200,timeout
wDezQOiIccnyOSjgGYtN,1,marchrw,61.62,ok
wDezQOiIccnyOSjgGYtN,1,mphaseSATm,1021.8,ok
wDezQOiIccnyOSjgGYtN,1,satime11,1200,timeout
wDezQOiIccnyOSjgGYtN,1,tnm,1200,timeout
wDezQOiIccnyOSjgGYtN,1,mxc09,1200,timeout
wDezQOiIccnyOSjgGYtN,1,gnoveltyp2,1200,timeout
wDezQOiIccnyOSjgGYtN,1,sattime,1200,timeout
wDezQOiIccnyOSjgGYtN,1,sattimep,1200,timeout
wDezQOiIccnyOSjgGYtN,1,clasp2,1200,timeout
wDezQOiIccnyOSjgGYtN,1,clasp1,1200,timeout
wDezQOiIccnyOSjgGYtN,1,picosat,1200,timeout
wDezQOiIccnyOSjgGYtN,1,mphaseSAT,1029.1,ok
wDezQOiIccnyOSjgGYtN,1,sapperlot,1200,timeout
wDezQOiIccnyOSjgGYtN,1,sol,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,ebglucose,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,ebminisat,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,glucose2,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,glueminisat,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,lingeling,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,lrglshr,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,minisatpsm,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,mphaseSAT64,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,precosat,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,qutersat,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,rcl,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,restartsat,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,cryptominisat2011,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,spear-sw,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,spear-hw,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,eagleup,92.42,ok
kwPZMHxdDGsfkNfvTbuR,1,sparrow,213.93,ok
kwPZMHxdDGsfkNfvTbuR,1,marchrw,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,mphaseSATm,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,satime11,579.91,ok
kwPZMHxdDGsfkNfvTbuR,1,tnm,337.95,ok
kwPZMHxdDGsfkNfvTbuR,1,mxc09,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,gnoveltyp2,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,sattime,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,sattimep,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,clasp2,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,clasp1,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,picosat,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,mphaseSAT,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,sapperlot,1200,timeout
kwPZMHxdDGsfkNfvTbuR,1,sol,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,ebglucose,57.51,ok
yQFuxCOizUHBZBbhPTXg,1,ebminisat,32.92,ok
yQFuxCOizUHBZBbhPTXg,1,glucose2,35.57,ok
yQFuxCOizUHBZBbhPTXg,1,glueminisat,28.31,ok
yQFuxCOizUHBZBbhPTXg,1,lingeling,90.39,ok
yQFuxCOizUHBZBbhPTXg,1,lrglshr,25.38,ok
yQFuxCOizUHBZBbhPTXg,1,minisatpsm,88.13,ok
yQFuxCOizUHBZBbhPTXg,1,mphaseSAT64,186.72,ok
yQFuxCOizUHBZBbhPTXg,1,precosat,127.47,ok
yQFuxCOizUHBZBbhPTXg,1,qutersat,83.87,ok
yQFuxCOizUHBZBbhPTXg,1,rcl,119.37,ok
yQFuxCOizUHBZBbhPTXg,1,restartsat,58.56,ok
yQFuxCOizUHBZBbhPTXg,1,cryptominisat2011,45.11,ok
yQFuxCOizUHBZBbhPTXg,1,spear-sw,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,spear-hw,370.65,ok
yQFuxCOizUHBZBbhPTXg,1,eagleup,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,sparrow,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,marchrw,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,mphaseSATm,111.67,ok
yQFuxCOizUHBZBbhPTXg,1,satime11,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,tnm,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,mxc09,103.63,ok
yQFuxCOizUHBZBbhPTXg,1,gnoveltyp2,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,sattime,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,sattimep,1200,timeout
yQFuxCOizUHBZBbhPTXg,1,clasp2,94.06,ok
yQFuxCOizUHBZBbhPTXg,1,clasp1,359.23,ok
yQFuxCOizUHBZBbhPTXg,1,picosat,62.69,ok
yQFuxCOizUHBZBbhPTXg,1,mphaseSAT,105.88,ok
yQFuxCOizUHBZBbhPTXg,1,sapperlot,49.42,ok
yQFuxCOizUHBZBbhPTXg,1,sol,211.47,ok
xDSxmObuTDBqINfHIRsO,1,ebglucose,124.64,ok
xDSxmObuTDBqINfHIRsO,1,ebminisat,411.08,ok
xDSxmObuTDBqINfHIRsO,1,glucose2,367.1,ok
xDSxmObuTDBqINfHIRsO,1,glueminisat,252.01,ok
xDSxmObuTDBqINfHIRsO,1,lingeling,163.4,ok
xDSxmObuTDBqINfHIRsO,1,lrglshr,1200,timeout
xDSxmObuTDBqINfHIRsO,1,minisatpsm,167.51,ok
xDSxmObuTDBqINfHIRsO,1,mphaseSAT64,613.29,ok
xDSxmObuTDBqINfHIRsO,1,precosat,149.12,ok
xDSxmObuTDBqINfHIRsO,1,qutersat,1200,timeout
xDSxmObuTDBqINfHIRsO,1,rcl,258.74,ok
xDSxmObuTDBqINfHIRsO,1,restartsat,1200,timeout
xDSxmObuTDBqINfHIRsO,1,cryptominisat2011,1200,timeout
xDSxmObuTDBqINfHIRsO,1,spear-sw,1200,timeout
xDSxmObuTDBqINfHIRsO,1,spear-hw,1200,timeout
xDSxmObuTDBqINfHIRsO,1,eagleup,1200,timeout
xDSxmObuTDBqINfHIRsO,1,sparrow,1200,timeout
xDSxmObuTDBqINfHIRsO,1,marchrw,1200,timeout
xDSxmObuTDBqINfHIRsO,1,mphaseSATm,368.63,ok
xDSxmObuTDBqINfHIRsO,1,satime11,1200,timeout
xDSxmObuTDBqINfHIRsO,1,tnm,1200,timeout
xDSxmObuTDBqINfHIRsO,1,mxc09,1200,timeout
xDSxmObuTDBqINfHIRsO,1,gnoveltyp2,1200,timeout
xDSxmObuTDBqINfHIRsO,1,sattime,1200,timeout
xDSxmObuTDBqINfHIRsO,1,sattimep,1200,timeout
xDSxmObuTDBqINfHIRsO,1,clasp2,1200,timeout
xDSxmObuTDBqINfHIRsO,1,clasp1,1200,timeout
xDSxmObuTDBqINfHIRsO,1,picosat,1200,timeout
xDSxmObuTDBqINfHIRsO,1,mphaseSAT,303.26,ok
xDSxmObuTDBqINfHIRsO,1,sapperlot,902.01,ok
xDSxmObuTDBqINfHIRsO,1,sol,99.95,ok
FqtCCsfQTfiAXrTcUkmb,1,ebglucose,18.6,ok
FqtCCsfQTfiAXrTcUkmb,1,ebminisat,100.73,ok
FqtCCsfQTfiAXrTcUkmb,1,glucose2,3.67,ok
FqtCCsfQTfiAXrTcUkmb,1,glueminisat,101.64,ok
FqtCCsfQTfiAXrTcUkmb,1,lingeling,28.95,ok
FqtCCsfQTfiAXrTcUkmb,1,lrglshr,119.26,ok
FqtCCsfQTfiAXrTcUkmb,1,minisatpsm,3.83,ok
FqtCCsfQTfiAXrTcUkmb,1,mphaseSAT64,84.4,ok
FqtCCsfQTfiAXrTcUkmb,1,precosat,55.77,ok
FqtCCsfQTfiAXrTcUkmb,1,qutersat,211.93,ok
FqtCCsfQTfiAXrTcUkmb,1,rcl,179.61,ok
FqtCCsfQTfiAXrTcUkmb,1,restartsat,170.23,ok
FqtCCsfQTfiAXrTcUkmb,1,cryptominisat2011,533.59,ok
FqtCCsfQTfiAXrTcUkmb,1,spear-sw,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,spear-hw,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,eagleup,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,sparrow,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,marchrw,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,mphaseSATm,85.83,ok
FqtCCsfQTfiAXrTcUkmb,1,satime11,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,tnm,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,mxc09,59.35,ok
FqtCCsfQTfiAXrTcUkmb,1,gnoveltyp2,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,sattime,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,sattimep,1200,timeout
FqtCCsfQTfiAXrTcUkmb,1,clasp2,43,ok
FqtCCsfQTfiAXrTcUkmb,1,clasp1,101.41,ok
FqtCCsfQTfiAXrTcUkmb,1,picosat,7.03,ok
FqtCCsfQTfiAXrTcUkmb,1,mphaseSAT,85.75,ok
FqtCCsfQTfiAXrTcUkmb,1,sapperlot,6.16,ok
FqtCCsfQTfiAXrTcUkmb,1,sol,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,ebglucose,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,ebminisat,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,glucose2,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,glueminisat,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,lingeling,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,lrglshr,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,minisatpsm,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,mphaseSAT64,102.6,ok
eLOshVLRxvwpuFeYVpCM,1,precosat,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,qutersat,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,rcl,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,restartsat,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,cryptominisat2011,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,spear-sw,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,spear-hw,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,eagleup,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,sparrow,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,marchrw,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,mphaseSATm,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,satime11,294.66,ok
eLOshVLRxvwpuFeYVpCM,1,tnm,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,mxc09,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,gnoveltyp2,487.01,ok
eLOshVLRxvwpuFeYVpCM,1,sattime,774.53,ok
eLOshVLRxvwpuFeYVpCM,1,sattimep,197.94,ok
eLOshVLRxvwpuFeYVpCM,1,clasp2,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,clasp1,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,picosat,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,mphaseSAT,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,sapperlot,1200,timeout
eLOshVLRxvwpuFeYVpCM,1,sol,1.12,ok
AgpOGNPJxfgwQYJEHYRZ,1,ebglucose,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,ebminisat,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,glucose2,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,glueminisat,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,lingeling,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,lrglshr,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,minisatpsm,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,mphaseSAT64,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,precosat,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,qutersat,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,rcl,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,restartsat,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,cryptominisat2011,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,spear-sw,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,spear-hw,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,eagleup,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,sparrow,0.59,ok
AgpOGNPJxfgwQYJEHYRZ,1,marchrw,525.47,ok
AgpOGNPJxfgwQYJEHYRZ,1,mphaseSATm,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,satime11,0.65,ok
AgpOGNPJxfgwQYJEHYRZ,1,tnm,0.39,ok
AgpOGNPJxfgwQYJEHYRZ,1,mxc09,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,gnoveltyp2,2.78,ok
AgpOGNPJxfgwQYJEHYRZ,1,sattime,0.95,ok
AgpOGNPJxfgwQYJEHYRZ,1,sattimep,45.81,ok
AgpOGNPJxfgwQYJEHYRZ,1,clasp2,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,clasp1,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,picosat,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,mphaseSAT,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,sapperlot,1200,timeout
AgpOGNPJxfgwQYJEHYRZ,1,sol,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,ebglucose,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,ebminisat,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,glucose2,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,glueminisat,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,lingeling,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,lrglshr,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,minisatpsm,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,mphaseSAT64,174.26,ok
gHKNufmSpLRnXVVeMUvC,1,precosat,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,qutersat,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,rcl,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,restartsat,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,cryptominisat2011,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,spear-sw,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,spear-hw,844.54,ok
gHKNufmSpLRnXVVeMUvC,1,eagleup,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,sparrow,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,marchrw,9.43,ok
gHKNufmSpLRnXVVeMUvC,1,mphaseSATm,48.83,ok
gHKNufmSpLRnXVVeMUvC,1,satime11,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,tnm,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,mxc09,322.55,ok
gHKNufmSpLRnXVVeMUvC,1,gnoveltyp2,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,sattime,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,sattimep,1200,timeout
gHKNufmSpLRnXVVeMUvC,1,clasp2,189.41,ok
gHKNufmSpLRnXVVeMUvC,1,clasp1,167.68,ok
gHKNufmSpLRnXVVeMUvC,1,picosat,109.29,ok
gHKNufmSpLRnXVVeMUvC,1,mphaseSAT,190.17,ok
gHKNufmSpLRnXVVeMUvC,1,sapperlot,1119.3,ok
gHKNufmSpLRnXVVeMUvC,1,sol,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,ebglucose,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,ebminisat,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,glucose2,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,glueminisat,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,lingeling,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,lrglshr,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,minisatpsm,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,mphaseSAT64,102.95,ok
kBSqaNVJQZcnQumEBAGC,1,precosat,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,qutersat,751.94,ok
kBSqaNVJQZcnQumEBAGC,1,rcl,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,restartsat,493.89,ok
kBSqaNVJQZcnQumEBAGC,1,cryptominisat2011,810.76,ok
kBSqaNVJQZcnQumEBAGC,1,spear-sw,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,spear-hw,549.91,ok
kBSqaNVJQZcnQumEBAGC,1,eagleup,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,sparrow,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,marchrw,8.12,ok
kBSqaNVJQZcnQumEBAGC,1,mphaseSATm,128.03,ok
kBSqaNVJQZcnQumEBAGC,1,satime11,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,tnm,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,mxc09,266.22,ok
kBSqaNVJQZcnQumEBAGC,1,gnoveltyp2,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,sattime,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,sattimep,1200,timeout
kBSqaNVJQZcnQumEBAGC,1,clasp2,168.11,ok
kBSqaNVJQZcnQumEBAGC,1,clasp1,150.7,ok
kBSqaNVJQZcnQumEBAGC,1,picosat,82.08,ok
kBSqaNVJQZcnQumEBAGC,1,mphaseSAT,140.15,ok
kBSqaNVJQZcnQumEBAGC,1,sapperlot,802.94,ok
kBSqaNVJQZcnQumEBAGC,1,sol,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,ebglucose,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,ebminisat,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,glucose2,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,glueminisat,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,lingeling,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,lrglshr,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,minisatpsm,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,mphaseSAT64,1.11,ok
cxrsVpOMhUwCWHkILHrM,1,precosat,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,qutersat,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,rcl,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,restartsat,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,cryptominisat2011,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,spear-sw,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,spear-hw,312.99,ok
cxrsVpOMhUwCWHkILHrM,1,eagleup,1.01,ok
cxrsVpOMhUwCWHkILHrM,1,sparrow,0.32,ok
cxrsVpOMhUwCWHkILHrM,1,marchrw,103.85,ok
cxrsVpOMhUwCWHkILHrM,1,mphaseSATm,0.8,ok
cxrsVpOMhUwCWHkILHrM,1,satime11,0.54,ok
cxrsVpOMhUwCWHkILHrM,1,tnm,1.29,ok
cxrsVpOMhUwCWHkILHrM,1,mxc09,38.58,ok
cxrsVpOMhUwCWHkILHrM,1,gnoveltyp2,0.08,ok
cxrsVpOMhUwCWHkILHrM,1,sattime,0.58,ok
cxrsVpOMhUwCWHkILHrM,1,sattimep,1.06,ok
cxrsVpOMhUwCWHkILHrM,1,clasp2,1105.2,ok
cxrsVpOMhUwCWHkILHrM,1,clasp1,1200,timeout
cxrsVpOMhUwCWHkILHrM,1,picosat,660.8,ok
cxrsVpOMhUwCWHkILHrM,1,mphaseSAT,0.81,ok
cxrsVpOMhUwCWHkILHrM,1,sapperlot,92.1,ok
cxrsVpOMhUwCWHkILHrM,1,sol,1200,timeout
BFLKdqSZZWasyqECSAkW,1,ebglucose,1200,timeout
BFLKdqSZZWasyqECSAkW,1,ebminisat,1200,timeout
BFLKdqSZZWasyqECSAkW,1,glucose2,1200,timeout
BFLKdqSZZWasyqECSAkW,1,glueminisat,1200,timeout
BFLKdqSZZWasyqECSAkW,1,lingeling,1200,timeout
BFLKdqSZZWasyqECSAkW,1,lrglshr,1200,timeout
BFLKdqSZZWasyqECSAkW,1,minisatpsm,1200,timeout
BFLKdqSZZWasyqECSAkW,1,mphaseSAT64,1.53,ok
BFLKdqSZZWasyqECSAkW,1,precosat,1200,timeout
BFLKdqSZZWasyqECSAkW,1,qutersat,1200,timeout
BFLKdqSZZWasyqECSAkW,1,rcl,1200,timeout
BFLKdqSZZWasyqECSAkW,1,restartsat,1200,timeout
BFLKdqSZZWasyqECSAkW,1,cryptominisat2011,1200,timeout
BFLKdqSZZWasyqECSAkW,1,spear-sw,1200,timeout
BFLKdqSZZWasyqECSAkW,1,spear-hw,1200,timeout
BFLKdqSZZWasyqECSAkW,1,eagleup,3.21,ok
BFLKdqSZZWasyqECSAkW,1,sparrow,2.74,ok
BFLKdqSZZWasyqECSAkW,1,marchrw,459.48,ok
BFLKdqSZZWasyqECSAkW,1,mphaseSATm,1.32,ok
BFLKdqSZZWasyqECSAkW,1,satime11,2.26,ok
BFLKdqSZZWasyqECSAkW,1,tnm,1.65,ok
BFLKdqSZZWasyqECSAkW,1,mxc09,1200,timeout
BFLKdqSZZWasyqECSAkW,1,gnoveltyp2,1.68,ok
BFLKdqSZZWasyqECSAkW,1,sattime,1.29,ok
BFLKdqSZZWasyqECSAkW,1,sattimep,12.23,ok
BFLKdqSZZWasyqECSAkW,1,clasp2,1200,timeout
BFLKdqSZZWasyqECSAkW,1,clasp1,1200,timeout
BFLKdqSZZWasyqECSAkW,1,picosat,1200,timeout
BFLKdqSZZWasyqECSAkW,1,mphaseSAT,1.06,ok
BFLKdqSZZWasyqECSAkW,1,sapperlot,1200,timeout
BFLKdqSZZWasyqECSAkW,1,sol,1200,timeout
WRyvSQDPShRFYesimIiT,1,ebglucose,1200,timeout
WRyvSQDPShRFYesimIiT,1,ebminisat,1200,timeout
WRyvSQDPShRFYesimIiT,1,glucose2,526.54,ok
WRyvSQDPShRFYesimIiT,1,glueminisat,676.24,ok
WRyvSQDPShRFYesimIiT,1,lingeling,496.09,ok
WRyvSQDPShRFYesimIiT,1,lrglshr,215.02,ok
WRyvSQDPShRFYesimIiT,1,minisatpsm,1200,timeout
WRyvSQDPShRFYesimIiT,1,mphaseSAT64,1200,timeout
WRyvSQDPShRFYesimIiT,1,precosat,967.74,ok
WRyvSQDPShRFYesimIiT,1,qutersat,498.89,ok
WRyvSQDPShRFYesimIiT,1,rcl,1200,timeout
WRyvSQDPShRFYesimIiT,1,restartsat,1200,timeout
WRyvSQDPShRFYesimIiT,1,cryptominisat2011,493.7,ok
WRyvSQDPShRFYesimIiT,1,spear-sw,1200,timeout
WRyvSQDPShRFYesimIiT,1,spear-hw,1200,timeout
WRyvSQDPShRFYesimIiT,1,eagleup,1200,timeout
WRyvSQDPShRFYesimIiT,1,sparrow,1200,timeout
WRyvSQDPShRFYesimIiT,1,marchrw,1200,timeout
WRyvSQDPShRFYesimIiT,1,mphaseSATm,887.03,ok
WRyvSQDPShRFYesimIiT,1,satime11,1200,timeout
WRyvSQDPShRFYesimIiT,1,tnm,1200,timeout
WRyvSQDPShRFYesimIiT,1,mxc09,1200,timeout
WRyvSQDPShRFYesimIiT,1,gnoveltyp2,1200,timeout
WRyvSQDPShRFYesimIiT,1,sattime,1200,timeout
WRyvSQDPShRFYesimIiT,1,sattimep,1200,timeout
WRyvSQDPShRFYesimIiT,1,clasp2,1200,timeout
WRyvSQDPShRFYesimIiT,1,clasp1,1200,timeout
WRyvSQDPShRFYesimIiT,1,picosat,1200,timeout
WRyvSQDPShRFYesimIiT,1,mphaseSAT,953.3,ok
